"id","nk","date","createdAt","code","name","rate","bid","ask","updatedAt"
867,"1431918120~EURUSD","2015-05-18T03:02:00.000Z","2015-05-18T03:02:17.000Z","EURUSD","EUR/USD",1.1436,1.1436,1.1437,"2015-05-18T03:02:17.000Z"
868,"1431918120~EURUSD","2015-05-18T03:02:00.000Z","2015-05-18T03:02:17.000Z","EURUSD","EUR/USD",1.1436,1.1436,1.1437,"2015-05-18T03:02:17.000Z"
869,"1431918120~GBPUSD","2015-05-18T03:02:00.000Z","2015-05-18T03:02:17.000Z","GBPUSD","GBP/USD",1.5719,1.5718,1.572,"2015-05-18T03:02:17.000Z"
870,"1431918120~AUDUSD","2015-05-18T03:02:00.000Z","2015-05-18T03:02:17.000Z","AUDUSD","AUD/USD",0.8019,0.8017,0.802,"2015-05-18T03:02:17.000Z"
871,"1431918120~USDJPY","2015-05-18T03:02:00.000Z","2015-05-18T03:02:17.000Z","USDJPY","USD/JPY",119.635,119.635,119.7,"2015-05-18T03:02:17.000Z"
872,"1431918180~EURUSD","2015-05-18T03:03:00.000Z","2015-05-18T03:03:22.000Z","EURUSD","EUR/USD",1.1434,1.1434,1.1434,"2015-05-18T03:03:22.000Z"
873,"1431918180~EURUSD","2015-05-18T03:03:00.000Z","2015-05-18T03:03:22.000Z","EURUSD","EUR/USD",1.1434,1.1434,1.1434,"2015-05-18T03:03:22.000Z"
874,"1431918180~GBPUSD","2015-05-18T03:03:00.000Z","2015-05-18T03:03:22.000Z","GBPUSD","GBP/USD",1.5717,1.5717,1.5718,"2015-05-18T03:03:22.000Z"
875,"1431918180~AUDUSD","2015-05-18T03:03:00.000Z","2015-05-18T03:03:22.000Z","AUDUSD","AUD/USD",0.8021,0.802,0.8022,"2015-05-18T03:03:22.000Z"
876,"1431918180~USDJPY","2015-05-18T03:03:00.000Z","2015-05-18T03:03:22.000Z","USDJPY","USD/JPY",119.64,119.64,119.66,"2015-05-18T03:03:22.000Z"
877,"1431918240~EURUSD","2015-05-18T03:04:00.000Z","2015-05-18T03:04:28.000Z","EURUSD","EUR/USD",1.1434,1.1433,1.1434,"2015-05-18T03:04:28.000Z"
878,"1431918240~EURUSD","2015-05-18T03:04:00.000Z","2015-05-18T03:04:28.000Z","EURUSD","EUR/USD",1.1434,1.1433,1.1434,"2015-05-18T03:04:28.000Z"
879,"1431918240~GBPUSD","2015-05-18T03:04:00.000Z","2015-05-18T03:04:28.000Z","GBPUSD","GBP/USD",1.5717,1.5717,1.5718,"2015-05-18T03:04:28.000Z"
880,"1431918240~AUDUSD","2015-05-18T03:04:00.000Z","2015-05-18T03:04:28.000Z","AUDUSD","AUD/USD",0.8021,0.8019,0.8022,"2015-05-18T03:04:28.000Z"
881,"1431918240~USDJPY","2015-05-18T03:04:00.000Z","2015-05-18T03:04:28.000Z","USDJPY","USD/JPY",119.633,119.633,119.636,"2015-05-18T03:04:28.000Z"
882,"1431918300~EURUSD","2015-05-18T03:05:00.000Z","2015-05-18T03:05:34.000Z","EURUSD","EUR/USD",1.1435,1.1434,1.1436,"2015-05-18T03:05:34.000Z"
883,"1431918300~EURUSD","2015-05-18T03:05:00.000Z","2015-05-18T03:05:34.000Z","EURUSD","EUR/USD",1.1435,1.1434,1.1436,"2015-05-18T03:05:34.000Z"
884,"1431918300~GBPUSD","2015-05-18T03:05:00.000Z","2015-05-18T03:05:34.000Z","GBPUSD","GBP/USD",1.5717,1.5716,1.5718,"2015-05-18T03:05:34.000Z"
885,"1431918300~AUDUSD","2015-05-18T03:05:00.000Z","2015-05-18T03:05:34.000Z","AUDUSD","AUD/USD",0.8021,0.8019,0.8022,"2015-05-18T03:05:34.000Z"
886,"1431918300~USDJPY","2015-05-18T03:05:00.000Z","2015-05-18T03:05:34.000Z","USDJPY","USD/JPY",119.632,119.632,119.636,"2015-05-18T03:05:34.000Z"
887,"1431918360~EURUSD","2015-05-18T03:06:00.000Z","2015-05-18T03:06:39.000Z","EURUSD","EUR/USD",1.1433,1.1433,1.1434,"2015-05-18T03:06:39.000Z"
888,"1431918360~EURUSD","2015-05-18T03:06:00.000Z","2015-05-18T03:06:39.000Z","EURUSD","EUR/USD",1.1433,1.1433,1.1434,"2015-05-18T03:06:39.000Z"
889,"1431918360~GBPUSD","2015-05-18T03:06:00.000Z","2015-05-18T03:06:39.000Z","GBPUSD","GBP/USD",1.5719,1.5717,1.5722,"2015-05-18T03:06:39.000Z"
890,"1431918360~AUDUSD","2015-05-18T03:06:00.000Z","2015-05-18T03:06:39.000Z","AUDUSD","AUD/USD",0.802,0.8019,0.8022,"2015-05-18T03:06:39.000Z"
891,"1431918360~USDJPY","2015-05-18T03:06:00.000Z","2015-05-18T03:06:39.000Z","USDJPY","USD/JPY",119.632,119.632,119.636,"2015-05-18T03:06:39.000Z"
892,"1431918420~EURUSD","2015-05-18T03:07:00.000Z","2015-05-18T03:07:45.000Z","EURUSD","EUR/USD",1.1434,1.1432,1.1436,"2015-05-18T03:07:45.000Z"
893,"1431918420~EURUSD","2015-05-18T03:07:00.000Z","2015-05-18T03:07:45.000Z","EURUSD","EUR/USD",1.1434,1.1432,1.1436,"2015-05-18T03:07:45.000Z"
894,"1431918420~GBPUSD","2015-05-18T03:07:00.000Z","2015-05-18T03:07:45.000Z","GBPUSD","GBP/USD",1.5718,1.5715,1.572,"2015-05-18T03:07:45.000Z"
895,"1431918420~AUDUSD","2015-05-18T03:07:00.000Z","2015-05-18T03:07:45.000Z","AUDUSD","AUD/USD",0.802,0.8018,0.8022,"2015-05-18T03:07:45.000Z"
896,"1431918420~USDJPY","2015-05-18T03:07:00.000Z","2015-05-18T03:07:45.000Z","USDJPY","USD/JPY",119.634,119.634,119.637,"2015-05-18T03:07:45.000Z"
897,"1431918480~EURUSD","2015-05-18T03:08:00.000Z","2015-05-18T03:08:50.000Z","EURUSD","EUR/USD",1.1434,1.1432,1.1436,"2015-05-18T03:08:50.000Z"
898,"1431918480~EURUSD","2015-05-18T03:08:00.000Z","2015-05-18T03:08:50.000Z","EURUSD","EUR/USD",1.1434,1.1432,1.1436,"2015-05-18T03:08:50.000Z"
899,"1431918480~GBPUSD","2015-05-18T03:08:00.000Z","2015-05-18T03:08:50.000Z","GBPUSD","GBP/USD",1.5717,1.5716,1.5717,"2015-05-18T03:08:50.000Z"
900,"1431918480~AUDUSD","2015-05-18T03:08:00.000Z","2015-05-18T03:08:50.000Z","AUDUSD","AUD/USD",0.8019,0.8018,0.802,"2015-05-18T03:08:50.000Z"
901,"1431918480~USDJPY","2015-05-18T03:08:00.000Z","2015-05-18T03:08:50.000Z","USDJPY","USD/JPY",119.633,119.633,119.637,"2015-05-18T03:08:50.000Z"
902,"1431918960~EURUSD","2015-05-18T03:16:00.000Z","2015-05-18T03:16:56.000Z","EURUSD","EUR/USD",1.1432,1.1431,1.1434,"2015-05-18T03:16:56.000Z"
903,"1431918960~EURUSD","2015-05-18T03:16:00.000Z","2015-05-18T03:16:56.000Z","EURUSD","EUR/USD",1.1432,1.1431,1.1434,"2015-05-18T03:16:56.000Z"
904,"1431918960~GBPUSD","2015-05-18T03:16:00.000Z","2015-05-18T03:16:56.000Z","GBPUSD","GBP/USD",1.5719,1.5717,1.5722,"2015-05-18T03:16:56.000Z"
905,"1431918960~AUDUSD","2015-05-18T03:16:00.000Z","2015-05-18T03:16:56.000Z","AUDUSD","AUD/USD",0.8022,0.802,0.8024,"2015-05-18T03:16:56.000Z"
906,"1431918960~USDJPY","2015-05-18T03:16:00.000Z","2015-05-18T03:16:56.000Z","USDJPY","USD/JPY",119.665,119.665,119.68,"2015-05-18T03:16:56.000Z"
907,"1431919740~EURUSD","2015-05-18T03:29:00.000Z","2015-05-18T03:29:53.000Z","EURUSD","EUR/USD",1.1434,1.1434,1.1435,"2015-05-18T03:29:53.000Z"
908,"1431919740~EURUSD","2015-05-18T03:29:00.000Z","2015-05-18T03:29:53.000Z","EURUSD","EUR/USD",1.1434,1.1434,1.1435,"2015-05-18T03:29:53.000Z"
909,"1431919740~GBPUSD","2015-05-18T03:29:00.000Z","2015-05-18T03:29:53.000Z","GBPUSD","GBP/USD",1.5719,1.5718,1.572,"2015-05-18T03:29:53.000Z"
910,"1431919740~AUDUSD","2015-05-18T03:29:00.000Z","2015-05-18T03:29:53.000Z","AUDUSD","AUD/USD",0.8023,0.8022,0.8025,"2015-05-18T03:29:53.000Z"
911,"1431919740~USDJPY","2015-05-18T03:29:00.000Z","2015-05-18T03:29:53.000Z","USDJPY","USD/JPY",119.63,119.63,119.64,"2015-05-18T03:29:53.000Z"
912,"1431920340~EURUSD","2015-05-18T03:39:00.000Z","2015-05-18T03:39:16.000Z","EURUSD","EUR/USD",1.1433,1.1433,1.1433,"2015-05-18T03:39:16.000Z"
913,"1431920340~EURUSD","2015-05-18T03:39:00.000Z","2015-05-18T03:39:16.000Z","EURUSD","EUR/USD",1.1433,1.1433,1.1433,"2015-05-18T03:39:16.000Z"
914,"1431920340~GBPUSD","2015-05-18T03:39:00.000Z","2015-05-18T03:39:16.000Z","GBPUSD","GBP/USD",1.5721,1.5718,1.5724,"2015-05-18T03:39:16.000Z"
915,"1431920340~AUDUSD","2015-05-18T03:39:00.000Z","2015-05-18T03:39:16.000Z","AUDUSD","AUD/USD",0.8023,0.8022,0.8024,"2015-05-18T03:39:16.000Z"
916,"1431920340~USDJPY","2015-05-18T03:39:00.000Z","2015-05-18T03:39:16.000Z","USDJPY","USD/JPY",119.66,119.66,119.68,"2015-05-18T03:39:16.000Z"
917,"1431926880~EURUSD","2015-05-18T05:28:00.000Z","2015-05-18T05:28:01.000Z","EURUSD","EUR/USD",1.1428,1.1428,1.1429,"2015-05-18T05:28:01.000Z"
918,"1431926880~EURUSD","2015-05-18T05:28:00.000Z","2015-05-18T05:28:01.000Z","EURUSD","EUR/USD",1.1428,1.1428,1.1429,"2015-05-18T05:28:01.000Z"
919,"1431926820~GBPUSD","2015-05-18T05:27:00.000Z","2015-05-18T05:28:01.000Z","GBPUSD","GBP/USD",1.5724,1.5722,1.5726,"2015-05-18T05:28:01.000Z"
920,"1431926880~AUDUSD","2015-05-18T05:28:00.000Z","2015-05-18T05:28:01.000Z","AUDUSD","AUD/USD",0.8015,0.8014,0.8016,"2015-05-18T05:28:01.000Z"
921,"1431926880~USDJPY","2015-05-18T05:28:00.000Z","2015-05-18T05:28:01.000Z","USDJPY","USD/JPY",119.654,119.654,119.657,"2015-05-18T05:28:01.000Z"
922,"1431933420~EURUSD","2015-05-18T07:17:00.000Z","2015-05-18T07:17:01.000Z","EURUSD","EUR/USD",1.1404,1.1404,1.1405,"2015-05-18T07:17:01.000Z"
923,"1431933420~EURUSD","2015-05-18T07:17:00.000Z","2015-05-18T07:17:01.000Z","EURUSD","EUR/USD",1.1404,1.1404,1.1405,"2015-05-18T07:17:01.000Z"
924,"1431933360~GBPUSD","2015-05-18T07:16:00.000Z","2015-05-18T07:17:01.000Z","GBPUSD","GBP/USD",1.5681,1.5678,1.5684,"2015-05-18T07:17:01.000Z"
925,"1431933420~AUDUSD","2015-05-18T07:17:00.000Z","2015-05-18T07:17:01.000Z","AUDUSD","AUD/USD",0.7997,0.7996,0.7997,"2015-05-18T07:17:01.000Z"
926,"1431933420~USDJPY","2015-05-18T07:17:00.000Z","2015-05-18T07:17:01.000Z","USDJPY","USD/JPY",119.625,119.625,119.628,"2015-05-18T07:17:01.000Z"
927,"1431939900~EURUSD","2015-05-18T09:05:00.000Z","2015-05-18T09:05:45.000Z","EURUSD","EUR/USD",1.1384,1.1383,1.1384,"2015-05-18T09:05:45.000Z"
928,"1431939900~EURUSD","2015-05-18T09:05:00.000Z","2015-05-18T09:05:45.000Z","EURUSD","EUR/USD",1.1384,1.1383,1.1384,"2015-05-18T09:05:45.000Z"
929,"1431939900~GBPUSD","2015-05-18T09:05:00.000Z","2015-05-18T09:05:45.000Z","GBPUSD","GBP/USD",1.5654,1.5652,1.5656,"2015-05-18T09:05:45.000Z"
930,"1431939900~AUDUSD","2015-05-18T09:05:00.000Z","2015-05-18T09:05:45.000Z","AUDUSD","AUD/USD",0.8012,0.8012,0.8012,"2015-05-18T09:05:45.000Z"
931,"1431939900~USDJPY","2015-05-18T09:05:00.000Z","2015-05-18T09:05:45.000Z","USDJPY","USD/JPY",119.665,119.665,119.68,"2015-05-18T09:05:45.000Z"
932,"1431944460~EURUSD","2015-05-18T10:21:00.000Z","2015-05-18T10:21:32.000Z","EURUSD","EUR/USD",1.1402,1.1401,1.1402,"2015-05-18T10:21:32.000Z"
933,"1431944460~EURUSD","2015-05-18T10:21:00.000Z","2015-05-18T10:21:32.000Z","EURUSD","EUR/USD",1.1402,1.1401,1.1402,"2015-05-18T10:21:32.000Z"
934,"1431944460~GBPUSD","2015-05-18T10:21:00.000Z","2015-05-18T10:21:32.000Z","GBPUSD","GBP/USD",1.5689,1.5688,1.5689,"2015-05-18T10:21:32.000Z"
935,"1431944460~AUDUSD","2015-05-18T10:21:00.000Z","2015-05-18T10:21:32.000Z","AUDUSD","AUD/USD",0.8009,0.8007,0.801,"2015-05-18T10:21:32.000Z"
936,"1431944460~USDJPY","2015-05-18T10:21:00.000Z","2015-05-18T10:21:32.000Z","USDJPY","USD/JPY",119.655,119.655,119.657,"2015-05-18T10:21:32.000Z"
937,"1431990480~EURUSD","2015-05-18T23:08:00.000Z","2015-05-18T11:08:18.000Z","EURUSD","EUR/USD",1.1414,1.1413,1.1414,"2015-05-18T11:08:18.000Z"
938,"1431990480~EURUSD","2015-05-18T23:08:00.000Z","2015-05-18T11:08:18.000Z","EURUSD","EUR/USD",1.1414,1.1413,1.1414,"2015-05-18T11:08:18.000Z"
939,"1431990480~GBPUSD","2015-05-18T23:08:00.000Z","2015-05-18T11:08:18.000Z","GBPUSD","GBP/USD",1.5683,1.5682,1.5683,"2015-05-18T11:08:18.000Z"
940,"1431990480~AUDUSD","2015-05-18T23:08:00.000Z","2015-05-18T11:08:18.000Z","AUDUSD","AUD/USD",0.8005,0.8004,0.8006,"2015-05-18T11:08:18.000Z"
941,"1431990480~USDJPY","2015-05-18T23:08:00.000Z","2015-05-18T11:08:18.000Z","USDJPY","USD/JPY",119.665,119.665,119.667,"2015-05-18T11:08:18.000Z"
942,"1431990540~EURUSD","2015-05-18T23:09:00.000Z","2015-05-18T11:09:24.000Z","EURUSD","EUR/USD",1.1416,1.1415,1.1416,"2015-05-18T11:09:24.000Z"
943,"1431990540~EURUSD","2015-05-18T23:09:00.000Z","2015-05-18T11:09:24.000Z","EURUSD","EUR/USD",1.1416,1.1415,1.1416,"2015-05-18T11:09:24.000Z"
944,"1431990540~GBPUSD","2015-05-18T23:09:00.000Z","2015-05-18T11:09:24.000Z","GBPUSD","GBP/USD",1.5687,1.5686,1.5688,"2015-05-18T11:09:24.000Z"
945,"1431990540~AUDUSD","2015-05-18T23:09:00.000Z","2015-05-18T11:09:24.000Z","AUDUSD","AUD/USD",0.8007,0.8006,0.8007,"2015-05-18T11:09:24.000Z"
946,"1431990540~USDJPY","2015-05-18T23:09:00.000Z","2015-05-18T11:09:24.000Z","USDJPY","USD/JPY",119.665,119.665,119.668,"2015-05-18T11:09:24.000Z"
947,"1431990600~EURUSD","2015-05-18T23:10:00.000Z","2015-05-18T11:10:29.000Z","EURUSD","EUR/USD",1.1417,1.1417,1.1418,"2015-05-18T11:10:29.000Z"
948,"1431990600~EURUSD","2015-05-18T23:10:00.000Z","2015-05-18T11:10:29.000Z","EURUSD","EUR/USD",1.1417,1.1417,1.1418,"2015-05-18T11:10:29.000Z"
949,"1431990600~GBPUSD","2015-05-18T23:10:00.000Z","2015-05-18T11:10:29.000Z","GBPUSD","GBP/USD",1.5689,1.5688,1.5689,"2015-05-18T11:10:29.000Z"
950,"1431990600~AUDUSD","2015-05-18T23:10:00.000Z","2015-05-18T11:10:29.000Z","AUDUSD","AUD/USD",0.8007,0.8006,0.8007,"2015-05-18T11:10:29.000Z"
951,"1431990600~USDJPY","2015-05-18T23:10:00.000Z","2015-05-18T11:10:29.000Z","USDJPY","USD/JPY",119.67,119.67,119.68,"2015-05-18T11:10:29.000Z"
952,"1431990660~EURUSD","2015-05-18T23:11:00.000Z","2015-05-18T11:11:34.000Z","EURUSD","EUR/USD",1.1415,1.1413,1.1416,"2015-05-18T11:11:34.000Z"
953,"1431990660~EURUSD","2015-05-18T23:11:00.000Z","2015-05-18T11:11:34.000Z","EURUSD","EUR/USD",1.1415,1.1413,1.1416,"2015-05-18T11:11:34.000Z"
954,"1431990660~GBPUSD","2015-05-18T23:11:00.000Z","2015-05-18T11:11:34.000Z","GBPUSD","GBP/USD",1.569,1.5687,1.5692,"2015-05-18T11:11:34.000Z"
955,"1431990660~AUDUSD","2015-05-18T23:11:00.000Z","2015-05-18T11:11:34.000Z","AUDUSD","AUD/USD",0.8006,0.8004,0.8008,"2015-05-18T11:11:34.000Z"
956,"1431990660~USDJPY","2015-05-18T23:11:00.000Z","2015-05-18T11:11:34.000Z","USDJPY","USD/JPY",119.67,119.67,119.68,"2015-05-18T11:11:34.000Z"
957,"1431990720~EURUSD","2015-05-18T23:12:00.000Z","2015-05-18T11:12:40.000Z","EURUSD","EUR/USD",1.141,1.1409,1.1412,"2015-05-18T11:12:40.000Z"
958,"1431990720~EURUSD","2015-05-18T23:12:00.000Z","2015-05-18T11:12:40.000Z","EURUSD","EUR/USD",1.141,1.1409,1.1412,"2015-05-18T11:12:40.000Z"
959,"1431990720~GBPUSD","2015-05-18T23:12:00.000Z","2015-05-18T11:12:40.000Z","GBPUSD","GBP/USD",1.5685,1.5684,1.5685,"2015-05-18T11:12:40.000Z"
960,"1431990720~AUDUSD","2015-05-18T23:12:00.000Z","2015-05-18T11:12:40.000Z","AUDUSD","AUD/USD",0.8005,0.8005,0.8006,"2015-05-18T11:12:40.000Z"
961,"1431990720~USDJPY","2015-05-18T23:12:00.000Z","2015-05-18T11:12:40.000Z","USDJPY","USD/JPY",119.687,119.687,119.689,"2015-05-18T11:12:40.000Z"
962,"1431990780~EURUSD","2015-05-18T23:13:00.000Z","2015-05-18T11:13:45.000Z","EURUSD","EUR/USD",1.1412,1.1412,1.1413,"2015-05-18T11:13:45.000Z"
963,"1431990780~EURUSD","2015-05-18T23:13:00.000Z","2015-05-18T11:13:45.000Z","EURUSD","EUR/USD",1.1412,1.1412,1.1413,"2015-05-18T11:13:45.000Z"
964,"1431990780~GBPUSD","2015-05-18T23:13:00.000Z","2015-05-18T11:13:45.000Z","GBPUSD","GBP/USD",1.5685,1.5685,1.5685,"2015-05-18T11:13:45.000Z"
965,"1431990780~AUDUSD","2015-05-18T23:13:00.000Z","2015-05-18T11:13:45.000Z","AUDUSD","AUD/USD",0.8005,0.8004,0.8006,"2015-05-18T11:13:45.000Z"
966,"1431990780~USDJPY","2015-05-18T23:13:00.000Z","2015-05-18T11:13:45.000Z","USDJPY","USD/JPY",119.692,119.692,119.694,"2015-05-18T11:13:45.000Z"
967,"1431990840~EURUSD","2015-05-18T23:14:00.000Z","2015-05-18T11:14:50.000Z","EURUSD","EUR/USD",1.1413,1.1412,1.1413,"2015-05-18T11:14:50.000Z"
968,"1431990840~EURUSD","2015-05-18T23:14:00.000Z","2015-05-18T11:14:50.000Z","EURUSD","EUR/USD",1.1413,1.1412,1.1413,"2015-05-18T11:14:50.000Z"
969,"1431990840~GBPUSD","2015-05-18T23:14:00.000Z","2015-05-18T11:14:50.000Z","GBPUSD","GBP/USD",1.5687,1.5686,1.5687,"2015-05-18T11:14:50.000Z"
970,"1431990840~AUDUSD","2015-05-18T23:14:00.000Z","2015-05-18T11:14:50.000Z","AUDUSD","AUD/USD",0.8007,0.8006,0.8008,"2015-05-18T11:14:50.000Z"
971,"1431990840~USDJPY","2015-05-18T23:14:00.000Z","2015-05-18T11:14:50.000Z","USDJPY","USD/JPY",119.672,119.672,119.675,"2015-05-18T11:14:50.000Z"
972,"1431990900~EURUSD","2015-05-18T23:15:00.000Z","2015-05-18T11:15:56.000Z","EURUSD","EUR/USD",1.1417,1.1415,1.1419,"2015-05-18T11:15:56.000Z"
973,"1431990900~EURUSD","2015-05-18T23:15:00.000Z","2015-05-18T11:15:56.000Z","EURUSD","EUR/USD",1.1417,1.1415,1.1419,"2015-05-18T11:15:56.000Z"
974,"1431990900~GBPUSD","2015-05-18T23:15:00.000Z","2015-05-18T11:15:56.000Z","GBPUSD","GBP/USD",1.5691,1.569,1.5691,"2015-05-18T11:15:56.000Z"
975,"1431990900~AUDUSD","2015-05-18T23:15:00.000Z","2015-05-18T11:15:56.000Z","AUDUSD","AUD/USD",0.8011,0.8009,0.8012,"2015-05-18T11:15:56.000Z"
976,"1431990900~USDJPY","2015-05-18T23:15:00.000Z","2015-05-18T11:15:56.000Z","USDJPY","USD/JPY",119.648,119.648,119.65,"2015-05-18T11:15:56.000Z"
977,"1431991020~EURUSD","2015-05-18T23:17:00.000Z","2015-05-18T11:17:01.000Z","EURUSD","EUR/USD",1.1413,1.1413,1.1413,"2015-05-18T11:17:01.000Z"
978,"1431991020~EURUSD","2015-05-18T23:17:00.000Z","2015-05-18T11:17:01.000Z","EURUSD","EUR/USD",1.1413,1.1413,1.1413,"2015-05-18T11:17:01.000Z"
979,"1431991020~GBPUSD","2015-05-18T23:17:00.000Z","2015-05-18T11:17:01.000Z","GBPUSD","GBP/USD",1.5686,1.5685,1.5686,"2015-05-18T11:17:01.000Z"
980,"1431991020~AUDUSD","2015-05-18T23:17:00.000Z","2015-05-18T11:17:01.000Z","AUDUSD","AUD/USD",0.8007,0.8006,0.8008,"2015-05-18T11:17:01.000Z"
981,"1431991020~USDJPY","2015-05-18T23:17:00.000Z","2015-05-18T11:17:01.000Z","USDJPY","USD/JPY",119.655,119.655,119.657,"2015-05-18T11:17:01.000Z"
982,"1431991080~EURUSD","2015-05-18T23:18:00.000Z","2015-05-18T11:18:06.000Z","EURUSD","EUR/USD",1.1411,1.141,1.1411,"2015-05-18T11:18:06.000Z"
983,"1431991080~EURUSD","2015-05-18T23:18:00.000Z","2015-05-18T11:18:06.000Z","EURUSD","EUR/USD",1.1411,1.141,1.1411,"2015-05-18T11:18:06.000Z"
984,"1431991080~GBPUSD","2015-05-18T23:18:00.000Z","2015-05-18T11:18:06.000Z","GBPUSD","GBP/USD",1.5687,1.5686,1.5688,"2015-05-18T11:18:06.000Z"
985,"1431991080~AUDUSD","2015-05-18T23:18:00.000Z","2015-05-18T11:18:06.000Z","AUDUSD","AUD/USD",0.8006,0.8005,0.8008,"2015-05-18T11:18:06.000Z"
986,"1431991080~USDJPY","2015-05-18T23:18:00.000Z","2015-05-18T11:18:06.000Z","USDJPY","USD/JPY",119.665,119.665,119.68,"2015-05-18T11:18:06.000Z"
987,"1431991140~EURUSD","2015-05-18T23:19:00.000Z","2015-05-18T11:19:12.000Z","EURUSD","EUR/USD",1.1409,1.1409,1.141,"2015-05-18T11:19:12.000Z"
988,"1431991140~EURUSD","2015-05-18T23:19:00.000Z","2015-05-18T11:19:12.000Z","EURUSD","EUR/USD",1.1409,1.1409,1.141,"2015-05-18T11:19:12.000Z"
989,"1431991140~GBPUSD","2015-05-18T23:19:00.000Z","2015-05-18T11:19:12.000Z","GBPUSD","GBP/USD",1.5682,1.568,1.5683,"2015-05-18T11:19:12.000Z"
990,"1431991140~AUDUSD","2015-05-18T23:19:00.000Z","2015-05-18T11:19:12.000Z","AUDUSD","AUD/USD",0.8006,0.8004,0.8008,"2015-05-18T11:19:12.000Z"
991,"1431991140~USDJPY","2015-05-18T23:19:00.000Z","2015-05-18T11:19:12.000Z","USDJPY","USD/JPY",119.675,119.675,119.74,"2015-05-18T11:19:12.000Z"
992,"1431991200~EURUSD","2015-05-18T23:20:00.000Z","2015-05-18T11:20:17.000Z","EURUSD","EUR/USD",1.141,1.141,1.141,"2015-05-18T11:20:17.000Z"
993,"1431991200~EURUSD","2015-05-18T23:20:00.000Z","2015-05-18T11:20:17.000Z","EURUSD","EUR/USD",1.141,1.141,1.141,"2015-05-18T11:20:17.000Z"
994,"1431991200~GBPUSD","2015-05-18T23:20:00.000Z","2015-05-18T11:20:17.000Z","GBPUSD","GBP/USD",1.5681,1.568,1.5681,"2015-05-18T11:20:17.000Z"
995,"1431991200~AUDUSD","2015-05-18T23:20:00.000Z","2015-05-18T11:20:17.000Z","AUDUSD","AUD/USD",0.8004,0.8003,0.8006,"2015-05-18T11:20:17.000Z"
996,"1431991200~USDJPY","2015-05-18T23:20:00.000Z","2015-05-18T11:20:17.000Z","USDJPY","USD/JPY",119.666,119.666,119.669,"2015-05-18T11:20:17.000Z"
997,"1431991260~EURUSD","2015-05-18T23:21:00.000Z","2015-05-18T11:21:23.000Z","EURUSD","EUR/USD",1.1409,1.1408,1.1409,"2015-05-18T11:21:23.000Z"
998,"1431991260~EURUSD","2015-05-18T23:21:00.000Z","2015-05-18T11:21:23.000Z","EURUSD","EUR/USD",1.1409,1.1408,1.1409,"2015-05-18T11:21:23.000Z"
999,"1431991260~GBPUSD","2015-05-18T23:21:00.000Z","2015-05-18T11:21:23.000Z","GBPUSD","GBP/USD",1.5679,1.5679,1.568,"2015-05-18T11:21:23.000Z"
1000,"1431991260~AUDUSD","2015-05-18T23:21:00.000Z","2015-05-18T11:21:23.000Z","AUDUSD","AUD/USD",0.8004,0.8001,0.8006,"2015-05-18T11:21:23.000Z"
1001,"1431991260~USDJPY","2015-05-18T23:21:00.000Z","2015-05-18T11:21:23.000Z","USDJPY","USD/JPY",119.655,119.655,119.68,"2015-05-18T11:21:23.000Z"
1002,"1431991320~EURUSD","2015-05-18T23:22:00.000Z","2015-05-18T11:22:24.000Z","EURUSD","EUR/USD",1.1405,1.1403,1.1406,"2015-05-18T11:22:24.000Z"
1003,"1431991320~EURUSD","2015-05-18T23:22:00.000Z","2015-05-18T11:22:24.000Z","EURUSD","EUR/USD",1.1405,1.1403,1.1406,"2015-05-18T11:22:24.000Z"
1004,"1431991320~GBPUSD","2015-05-18T23:22:00.000Z","2015-05-18T11:22:24.000Z","GBPUSD","GBP/USD",1.5682,1.568,1.5684,"2015-05-18T11:22:24.000Z"
1005,"1431991320~AUDUSD","2015-05-18T23:22:00.000Z","2015-05-18T11:22:24.000Z","AUDUSD","AUD/USD",0.8004,0.8002,0.8006,"2015-05-18T11:22:24.000Z"
1006,"1431991320~USDJPY","2015-05-18T23:22:00.000Z","2015-05-18T11:22:24.000Z","USDJPY","USD/JPY",119.685,119.685,119.7,"2015-05-18T11:22:24.000Z"
1007,"1431991380~EURUSD","2015-05-18T23:23:00.000Z","2015-05-18T11:23:31.000Z","EURUSD","EUR/USD",1.1407,1.1407,1.1408,"2015-05-18T11:23:31.000Z"
1008,"1431991380~EURUSD","2015-05-18T23:23:00.000Z","2015-05-18T11:23:31.000Z","EURUSD","EUR/USD",1.1407,1.1407,1.1408,"2015-05-18T11:23:31.000Z"
1009,"1431991380~GBPUSD","2015-05-18T23:23:00.000Z","2015-05-18T11:23:31.000Z","GBPUSD","GBP/USD",1.5683,1.5682,1.5683,"2015-05-18T11:23:31.000Z"
1010,"1431991380~AUDUSD","2015-05-18T23:23:00.000Z","2015-05-18T11:23:31.000Z","AUDUSD","AUD/USD",0.8002,0.8,0.8004,"2015-05-18T11:23:31.000Z"
1011,"1431991380~USDJPY","2015-05-18T23:23:00.000Z","2015-05-18T11:23:31.000Z","USDJPY","USD/JPY",119.657,119.657,119.66,"2015-05-18T11:23:31.000Z"
1012,"1431997620~EURUSD","2015-05-19T01:07:00.000Z","2015-05-19T01:07:13.000Z","EURUSD","EUR/USD",1.1312,1.131,1.1314,"2015-05-19T01:07:13.000Z"
